station_id,date,t_min,t_max,t_mean
IUNG10,2024-02-29,6.2,10.8,8.5
IUNG10,2024-03-01,3.7,6.4,5.05
IUNG10,2024-03-02,4.1,10.0,7.05
IUNG10,2024-03-03,1.6,8.7,5.15
IUNG10,2024-03-04,3.2,5.7,4.45
IUNG10,2024-03-05,4.3,10.9,7.6
IUNG10,2024-03-06,0.3,6.5,3.4
IUNG10,2024-03-07,-4.2,0.9,-1.65
IUNG10,2024-03-08,-5.0,5.7,0.35
IUNG10,2024-03-09,-4.5,8.3,1.9
IUNG10,2024-03-10,-1.9,11.8,4.95
IUNG10,2024-03-11,1.6,5.5,3.55
IUNG10,2024-03-12,1.9,5.4,3.65
IUNG10,2024-03-13,1.3,3.0,2.15
IUNG10,2024-03-14,1.1,3.6,2.35
IUNG10,2024-03-15,0.9,7.3,4.1
IUNG10,2024-03-16,-0.2,13.4,6.6
IUNG10,2024-03-17,0.0,8.7,4.35
IUNG10,2024-03-18,-1.3,0.9,-0.2
IUNG10,2024-03-19,-1.6,2.8,0.6
IUNG10,2024-03-20,-0.7,6.3,2.8
IUNG10,2024-03-21,-3.6,8.5,2.45
IUNG10,2024-03-22,2.8,10.4,6.6
IUNG10,2024-03-23,7.5,14.3,10.9
IUNG10,2024-03-24,-0.5,8.3,3.9
IUNG10,2024-03-25,-2.0,9.4,3.7
IUNG10,2024-03-26,0.4,11.1,5.75
IUNG10,2024-03-27,2.7,15.2,8.95
IUNG10,2024-03-28,6.1,13.9,10.0
IUNG10,2024-03-29,5.3,15.9,10.6
IUNG10,2024-03-30,7.0,22.4,14.7
IUNG10,2024-03-31,9.3,21.2,15.25
IUNG10,2024-04-01,12.2,24.0,18.1
IUNG10,2024-04-02,7.5,17.0,12.25
IUNG10,2024-04-03,4.4,13.1,8.75
IUNG10,2024-04-04,2.7,12.7,7.7
IUNG10,2024-04-05,7.0,14.9,10.95
IUNG10,2024-04-06,6.0,16.7,11.35
IUNG10,2024-04-07,3.8,20.8,12.3
IUNG10,2024-04-08,7.6,24.5,16.05
IUNG10,2024-04-09,6.8,24.7,15.75
IUNG10,2024-04-10,7.8,20.2,14.0
IUNG10,2024-04-11,3.9,16.2,10.05
IUNG10,2024-04-12,2.8,18.4,10.6
IUNG10,2024-04-13,6.9,19.4,13.15
IUNG10,2024-04-14,6.7,21.3,14.0
IUNG10,2024-04-15,5.5,10.0,7.75
IUNG10,2024-04-16,1.5,12.7,7.1
IUNG10,2024-04-17,0.0,12.8,6.4
IUNG10,2024-04-18,2.4,8.2,5.3
IUNG10,2024-04-19,1.1,9.4,5.25
IUNG10,2024-04-20,1.0,5.7,3.35
IUNG10,2024-04-21,4.1,9.7,6.9
IUNG10,2024-04-22,-1.9,7.1,2.6
IUNG10,2024-04-23,-2.8,9.3,3.25
IUNG10,2024-04-24,5.8,10.2,8.0
IUNG10,2024-04-25,-0.9,9.9,4.5
IUNG10,2024-04-26,-1.3,14.5,6.6
IUNG10,2024-04-27,3.9,17.7,10.8
IUNG10,2024-04-28,4.0,21.5,12.75
IUNG10,2024-04-29,6.1,22.8,14.45
IUNG10,2024-04-30,8.5,22.0,15.25
IUNG10,2024-05-01,6.7,24.0,15.35
IUNG10,2024-05-02,7.2,23.4,15.3
IUNG10,2024-05-03,5.8,24.9,15.35
IUNG10,2024-05-04,6.6,21.8,14.2
IUNG10,2024-05-05,6.4,24.6,15.5
IUNG10,2024-05-06,10.0,21.9,15.95
IUNG10,2024-05-07,1.9,16.3,9.1
IUNG10,2024-05-08,0.6,17.4,9.0
IUNG10,2024-05-09,3.1,18.1,10.6
IUNG10,2024-05-10,1.8,17.9,9.85
IUNG10,2024-05-11,4.7,16.6,10.65
IUNG10,2024-05-12,0.6,16.2,8.4
IUNG10,2024-05-13,0.3,18.9,9.6
IUNG10,2024-05-14,2.7,18.8,10.75
IUNG10,2024-05-15,4.3,17.9,11.1
IUNG10,2024-05-16,5.0,19.5,12.25
IUNG10,2024-05-17,5.3,20.9,13.1
IUNG10,2024-05-18,5.8,20.5,13.15
IUNG10,2024-05-19,5.7,22.6,14.15
IUNG10,2024-05-20,9.6,24.1,16.85
IUNG10,2024-05-21,9.3,24.9,17.1
IUNG10,2024-05-22,11.9,25.8,18.85
IUNG10,2024-05-23,10.8,26.5,18.65
IUNG10,2024-05-24,10.0,27.9,18.95
IUNG10,2024-05-25,13.8,25.7,19.75
IUNG10,2024-05-27,8.9,26.0,17.45
IUNG10,2024-05-28,8.9,24.3,16.6
IUNG10,2024-05-29,8.5,25.8,17.15
IUNG10,2024-05-30,9.5,20.9,15.2
IUNG10,2024-05-31,8.5,23.8,16.15
IUNG10,2024-06-01,12.0,25.3,18.65
IUNG10,2024-06-02,11.1,19.8,15.45
IUNG10,2024-06-03,12.6,22.2,17.4
IUNG10,2024-06-04,13.6,22.4,18.0
IUNG10,2024-06-05,12.3,21.2,16.75
IUNG10,2024-06-06,11.5,24.4,17.95
IUNG10,2024-06-07,13.4,23.2,18.3
IUNG10,2024-06-08,13.1,22.5,17.8
IUNG10,2024-06-09,13.0,23.4,18.2
IUNG10,2024-06-10,13.8,23.8,18.8
IUNG10,2024-06-11,10.2,23.6,16.9
IUNG10,2024-06-12,8.7,19.9,14.3
IUNG10,2024-06-13,10.4,15.7,13.05
IUNG10,2024-06-14,9.5,20.3,14.9
IUNG10,2024-06-15,8.0,22.4,15.2
IUNG10,2024-06-16,8.4,25.0,16.7
IUNG10,2024-06-17,12.3,24.5,18.4
IUNG10,2024-06-18,11.3,28.4,19.85
IUNG10,2024-06-19,15.8,29.6,22.7
IUNG10,2024-06-20,10.3,20.6,15.45
IUNG10,2024-06-21,10.0,26.5,18.25
IUNG10,2024-06-22,15.6,29.2,22.4
IUNG10,2024-06-23,11.5,24.0,17.75
IUNG10,2024-06-24,10.7,20.3,15.5
IUNG10,2024-06-25,13.0,24.9,18.95
IUNG10,2024-06-26,12.5,27.4,19.95
IUNG10,2024-06-27,15.9,28.7,22.3
IUNG10,2024-06-28,15.5,30.9,23.2
IUNG10,2024-06-29,17.3,30.2,23.75
IUNG10,2024-06-30,16.8,32.5,24.65
IUNG10,2024-07-01,20.0,28.4,24.2
IUNG10,2024-07-04,12.6,24.0,18.3
IUNG10,2024-07-05,13.2,22.6,17.9
IUNG10,2024-07-06,13.9,29.7,21.8
IUNG10,2024-07-07,16.6,32.0,24.3
IUNG10,2024-07-08,17.3,26.7,22.0
IUNG10,2024-07-09,16.1,29.9,23.0
IUNG10,2024-07-10,18.8,32.8,25.8
IUNG10,2024-07-11,18.0,34.8,26.4
IUNG10,2024-07-12,16.5,32.9,24.7
IUNG10,2024-07-13,20.1,35.9,28.0
IUNG10,2024-07-14,18.4,28.3,23.35
IUNG10,2024-07-15,17.4,30.2,23.8
IUNG10,2024-07-16,18.5,33.1,25.8
IUNG10,2024-07-17,18.0,29.6,23.8
IUNG10,2024-07-18,15.1,28.4,21.75
IUNG10,2024-07-19,13.3,27.6,20.45
IUNG10,2024-07-20,12.3,28.2,20.25
IUNG10,2024-07-21,14.7,28.7,21.7
IUNG10,2024-07-22,13.7,31.0,22.35
IUNG10,2024-07-23,14.6,26.7,20.65
IUNG10,2024-07-24,14.4,27.8,21.1
IUNG10,2024-07-25,15.2,20.4,17.8
IUNG10,2024-07-26,13.7,24.4,19.05
IUNG10,2024-07-27,13.1,24.9,19.0
IUNG10,2024-07-28,16.4,23.2,19.8
IUNG10,2024-08-01,15.3,27.7,21.5
IUNG10,2024-08-02,13.6,27.2,20.4
IUNG10,2024-08-03,14.2,20.9,17.55
IUNG10,2024-08-04,12.9,26.8,19.85
IUNG10,2024-08-05,13.7,22.4,18.05
IUNG10,2024-08-06,12.8,22.4,17.6
IUNG10,2024-08-07,12.5,26.9,19.7
IUNG10,2024-08-08,11.1,26.8,18.95
IUNG10,2024-08-09,15.9,25.7,20.8
IUNG10,2024-08-10,14.8,27.3,21.05
IUNG10,2024-08-11,11.9,26.6,19.25
IUNG10,2024-08-12,10.1,24.9,17.5
IUNG10,2024-08-13,9.0,25.3,17.15
IUNG10,2024-08-14,7.3,26.3,16.8
IUNG10,2024-08-15,11.1,29.0,20.05
IUNG10,2024-08-16,15.6,32.4,24.0
IUNG10,2024-08-17,15.4,31.7,23.55
IUNG10,2024-08-18,17.3,32.5,24.9
IUNG10,2024-08-19,16.6,33.0,24.8
IUNG10,2024-08-20,18.2,24.5,21.35
IUNG10,2024-08-21,17.3,30.6,23.95
IUNG10,2024-08-22,12.2,20.2,16.2
IUNG10,2024-08-23,10.1,25.1,17.6
IUNG10,2024-08-24,13.3,30.5,21.9
IUNG10,2024-08-25,14.9,32.3,23.6
IUNG10,2024-08-26,17.0,28.5,22.75
IUNG10,2024-08-27,18.1,29.4,23.75
IUNG10,2024-08-28,17.7,29.8,23.75
IUNG10,2024-08-29,16.4,30.5,23.45
IUNG10,2024-08-30,14.6,30.7,22.65
IUNG10,2024-08-31,13.8,31.4,22.6
IUNG10,2024-09-01,15.2,25.4,20.3
IUNG10,2024-09-02,12.9,29.6,21.25
IUNG10,2024-09-03,14.6,29.4,22.0
IUNG10,2024-09-04,14.6,29.1,21.85
IUNG10,2024-09-05,14.8,26.9,20.85
IUNG10,2024-09-06,13.7,28.4,21.05
IUNG10,2024-09-07,12.2,29.6,20.9
IUNG10,2024-09-08,9.8,27.2,18.5
IUNG10,2024-09-09,12.4,27.6,20.0
IUNG10,2024-09-10,13.6,18.5,16.05
IUNG10,2024-09-11,13.1,20.0,16.55
IUNG10,2024-09-12,12.9,19.7,16.3
IUNG10,2024-09-13,13.8,19.6,16.7
IUNG10,2024-09-14,12.1,19.0,15.55
IUNG10,2024-09-15,9.3,16.5,12.9
IUNG10,2024-09-16,12.1,23.0,17.55
IUNG10,2024-09-17,11.6,24.4,18.0
IUNG10,2024-09-18,11.0,23.0,17.0
IUNG10,2024-09-22,7.5,23.3,15.4
IUNG10,2024-09-23,8.0,25.2,16.6
IUNG10,2024-09-24,8.5,26.1,17.3
IUNG10,2024-09-25,12.9,22.2,17.55
IUNG10,2024-09-26,11.1,22.6,16.85
IUNG10,2024-09-27,14.6,23.1,18.85
IUNG10,2024-09-28,10.9,16.7,13.8
IUNG10,2024-09-29,6.0,11.9,8.95
IUNG10,2024-09-30,5.8,10.6,8.2
IUNG10,2024-10-01,1.1,9.9,5.5
IUNG10,2024-10-02,2.1,16.0,9.05
IUNG10,2024-10-03,9.3,13.1,11.2
IUNG10,2024-10-04,9.8,11.4,10.6
IUNG10,2024-10-05,8.9,10.5,9.7
IUNG10,2024-10-06,7.9,9.3,8.6
IUNG10,2024-10-07,5.3,12.4,8.85
IUNG10,2024-10-08,4.4,20.6,12.5
IUNG10,2024-10-09,10.2,22.0,16.1
IUNG10,2024-10-10,11.6,21.3,16.45
IUNG10,2024-10-11,5.2,14.3,9.75
IUNG10,2024-10-12,1.2,13.0,7.1
IUNG10,2024-10-13,0.7,14.7,7.7
IUNG10,2024-10-14,6.4,10.8,8.6
IUNG10,2024-10-15,6.1,9.9,8.0
IUNG10,2024-10-16,0.4,12.1,6.25
IUNG10,2024-10-17,0.4,10.8,5.6
IUNG10,2024-10-18,1.6,12.7,7.15
IUNG10,2024-10-20,2.4,12.3,7.35
IUNG10,2024-10-21,0.1,15.6,7.85
IUNG10,2024-10-22,1.1,16.3,8.7
IUNG10,2024-10-23,1.1,14.0,7.55
IUNG10,2024-10-24,-1.3,10.4,4.55
IUNG10,2024-10-25,-1.0,11.0,5.0
IUNG10,2024-10-26,0.0,15.9,7.95
IUNG10,2024-10-27,3.9,17.2,10.55
IUNG10,2024-10-28,4.4,13.8,9.1
IUNG10,2024-10-29,4.7,13.1,8.9
IUNG10,2024-10-30,10.6,13.5,12.05
IUNG10,2024-10-31,7.3,11.8,9.55
IUNG10,2024-11-01,7.4,15.0,11.2
IUNG10,2024-11-02,-0.5,10.5,5.0
IUNG10,2024-11-03,-2.8,5.8,1.5
IUNG10,2024-11-04,-2.0,9.5,3.75
IUNG10,2024-11-05,-4.6,8.2,1.8
IUNG10,2024-11-06,-4.9,10.3,2.7
IUNG10,2024-11-07,-4.2,9.8,2.8
IUNG10,2024-11-08,1.4,3.3,2.35
IUNG10,2024-11-09,1.7,2.8,2.25
IUNG10,2024-11-10,-2.1,3.0,0.45
IUNG10,2024-11-11,-3.4,2.0,-0.7
IUNG10,2024-11-12,-1.0,0.1,-0.45
IUNG10,2024-11-13,-0.8,0.4,-0.2
IUNG10,2024-11-14,-1.0,2.6,0.8
IUNG10,2024-11-15,1.9,6.2,4.05
IUNG10,2024-11-16,0.6,5.9,3.25
IUNG10,2024-11-17,0.7,7.3,4.0
IUNG10,2024-11-18,0.0,5.2,2.6
IUNG10,2024-11-19,-0.3,7.6,3.65
IUNG10,2024-11-20,-0.2,8.8,4.3
IUNG10,2024-11-21,-1.8,2.0,0.1
IUNG10,2024-11-22,-1.9,0.9,-0.5
IUNG10,2024-11-23,-3.0,0.8,-1.1
IUNG10,2024-11-24,-2.5,2.2,-0.15
IUNG10,2024-11-25,0.6,8.7,4.65
IUNG10,2024-11-26,-0.5,7.0,3.25
IUNG10,2024-11-27,-1.7,7.1,2.7
IUNG10,2024-11-28,-2.2,5.0,1.4
IUNG10,2024-11-29,1.5,5.8,3.65
IUNG10,2024-11-30,0.0,5.4,2.7
IUNG10,2024-12-01,0.0,3.0,1.5
IUNG10,2024-12-02,0.0,3.2,1.6
IUNG10,2024-12-03,0.0,3.0,1.5
IUNG10,2024-12-04,0.1,3.6,1.85
IUNG10,2024-12-05,0.0,3.4,1.7
IUNG10,2024-12-06,-0.8,2.3,0.75
IUNG10,2024-12-07,0.0,1.3,0.65
IUNG10,2024-12-08,0.7,3.7,2.2
IUNG10,2024-12-09,0.1,1.4,0.75
IUNG10,2024-12-10,-2.0,0.3,-0.85
IUNG10,2024-12-11,-1.6,0.3,-0.65
IUNG10,2024-12-12,-1.1,0.4,-0.35
IUNG10,2024-12-13,-6.7,0.0,-3.35
IUNG10,2024-12-14,-6.7,0.3,-3.2
IUNG10,2024-12-15,-0.6,1.9,0.65
IUNG10,2024-12-16,0.0,8.3,4.15
IUNG10,2024-12-17,0.0,7.8,3.9
IUNG10,2024-12-18,0.0,6.9,3.45
IUNG10,2024-12-19,0.0,8.9,4.45
IUNG10,2024-12-20,0.0,7.3,3.65
IUNG10,2024-12-21,-1.3,2.5,0.6
IUNG10,2024-12-22,-2.6,3.3,0.35
IUNG10,2024-12-23,-1.0,1.0,0.0
IUNG10,2024-12-24,-1.2,0.1,-0.55
IUNG10,2024-12-25,0.0,0.0,0.0
IUNG10,2024-12-26,-4.0,0.0,-2.0
IUNG10,2024-12-27,-4.4,0.0,-2.2
IUNG10,2024-12-28,-2.0,0.0,-1.0
IUNG10,2024-12-29,-2.0,0.2,-0.9
IUNG10,2024-12-30,-1.9,0.2,-0.85
IUNG10,2024-12-31,-1.6,3.5,0.95
IUNG10,2025-01-01,-1.4,4.0,1.3
IUNG10,2025-01-02,-0.4,5.8,2.7
IUNG10,2025-01-03,-1.9,0.6,-0.65
IUNG10,2025-01-04,0.0,0.0,0.0
IUNG10,2025-01-05,-4.6,0.0,-2.3
IUNG10,2025-01-06,-2.9,5.7,1.4
IUNG10,2025-01-07,0.0,9.2,4.6
IUNG10,2025-01-08,-1.0,2.8,0.9
IUNG10,2025-01-09,-0.2,8.9,4.35
IUNG10,2025-01-10,-0.3,8.6,4.15
IUNG10,2025-01-11,-1.9,0.4,-0.75
IUNG10,2025-01-12,-1.8,0.0,-0.9
IUNG10,2025-01-13,-4.0,-0.4,-2.2
IUNG10,2025-01-14,-4.8,0.0,-2.4
IUNG10,2025-01-15,-1.2,0.2,-0.5
IUNG10,2025-01-16,-0.2,0.2,0.0
IUNG10,2025-01-17,-0.1,2.0,0.95
IUNG10,2025-01-18,-0.4,5.8,2.7
IUNG10,2025-01-19,-2.9,0.0,-1.45
IUNG10,2025-01-20,-3.6,6.2,1.3
IUNG10,2025-01-21,-2.2,2.3,0.05
IUNG10,2025-01-22,-2.1,1.9,-0.1
IUNG10,2025-01-23,-1.0,5.1,2.05
IUNG10,2025-01-24,-2.0,5.4,1.7
IUNG10,2025-01-25,-1.6,7.6,3.0
IUNG10,2025-01-26,0.0,8.7,4.35
IUNG10,2025-01-27,-0.2,11.7,5.75
IUNG10,2025-01-28,2.1,10.9,6.5
IUNG10,2025-01-29,0.0,10.4,5.2
IUNG10,2025-01-30,-0.1,12.3,6.1
IUNG10,2025-01-31,-1.1,9.7,4.3
IUNG10,2025-02-01,-0.3,2.6,1.15
IUNG10,2025-02-02,-1.7,1.2,-0.25
IUNG10,2025-02-03,-4.6,0.0,-2.3
IUNG10,2025-02-04,-1.8,0.7,-0.55
IUNG10,2025-02-05,-2.1,3.4,0.65
IUNG10,2025-02-06,-2.4,0.1,-1.15
IUNG10,2025-02-07,-4.1,-0.9,-2.5
IUNG10,2025-02-08,-6.4,0.0,-3.2
IUNG10,2025-02-09,-7.1,0.0,-3.55
IUNG10,2025-02-10,-8.9,1.2,-3.85
IUNG10,2025-02-11,-9.1,0.0,-4.55
IUNG10,2025-02-12,-8.8,0.0,-4.4
IUNG10,2025-02-13,-9.2,2.9,-3.15
IUNG10,2025-02-14,-6.1,0.4,-2.85
IUNG10,2025-02-15,-7.2,0.0,-3.6
IUNG10,2025-02-16,-9.4,0.0,-4.7
IUNG10,2025-02-17,-13.9,-2.0,-7.95
IUNG10,2025-02-18,-13.9,0.0,-6.95
IUNG10,2025-02-19,-7.4,0.0,-3.7
IUNG10,2025-02-20,-9.7,0.3,-4.7
IUNG10,2025-02-21,-11.9,0.9,-5.5
IUNG10,2025-02-22,-8.6,2.0,-3.3
IUNG10,2025-02-23,-7.5,6.5,-0.5
IUNG10,2025-02-24,-5.6,5.1,-0.25
IUNG10,2025-02-25,-2.0,7.2,2.6
IUNG10,2025-02-26,-4.2,9.7,2.75
IUNG10,2025-02-27,-0.2,9.6,4.7
IUNG10,2025-02-28,0.2,3.9,2.05
IUNG10,2025-03-01,-1.1,5.9,2.4
IUNG10,2025-03-02,-0.2,2.1,0.95
IUNG10,2025-03-03,0.2,5.4,2.8
IUNG10,2025-03-04,0.0,9.3,4.65
IUNG10,2025-03-05,0.0,13.3,6.65
IUNG10,2025-03-06,0.0,18.3,9.15
IUNG10,2025-03-07,0.9,18.3,9.6
IUNG10,2025-03-08,-0.6,17.3,8.35
IUNG10,2025-03-09,-1.0,16.7,7.85
IUNG10,2025-03-10,0.0,18.4,9.2
IUNG10,2025-03-11,8.4,15.7,12.05
IUNG10,2025-03-12,0.0,15.6,7.8
IUNG10,2025-03-13,0.0,12.7,6.35
IUNG10,2025-03-14,0.0,5.9,2.95
IUNG10,2025-03-15,-2.2,1.6,-0.3
IUNG10,2025-03-16,-3.9,6.2,1.15
IUNG10,2025-03-17,-5.0,1.3,-1.85
IUNG10,2025-03-18,-6.2,3.3,-1.45
IUNG10,2025-03-19,-2.3,8.1,2.9
IUNG10,2025-03-20,-2.4,13.0,5.3
IUNG10,2025-03-21,-0.5,14.1,6.8
IUNG10,2025-03-22,-1.3,14.6,6.65
IUNG10,2025-03-23,0.0,9.7,4.85
IUNG10,2025-03-24,0.0,14.2,7.1
IUNG10,2025-03-25,-0.3,10.2,4.95
IUNG10,2025-03-26,-1.5,14.4,6.45
IUNG10,2025-03-27,2.4,11.7,7.05
IUNG10,2025-03-28,0.0,14.7,7.35
IUNG10,2025-03-29,3.2,15.3,9.25
IUNG10,2025-03-30,1.0,14.2,7.6
IUNG10,2025-03-31,5.3,7.7,6.5
IUNG10,2025-04-01,0.0,12.2,6.1
IUNG10,2025-04-02,0.0,16.4,8.2
IUNG10,2025-04-03,0.0,17.8,8.9
IUNG10,2025-04-04,0.0,19.0,9.5
IUNG10,2025-04-05,-0.1,7.4,3.65
IUNG10,2025-04-06,-2.5,0.6,-0.95
IUNG10,2025-04-07,-2.4,5.1,1.35
IUNG10,2025-04-08,-2.7,5.7,1.5
IUNG10,2025-04-09,-4.4,8.5,2.05
IUNG10,2025-04-10,-2.3,4.6,1.15
IUNG10,2025-04-11,-0.4,4.5,2.05
IUNG10,2025-04-12,0.0,11.4,5.7
IUNG10,2025-04-13,-1.3,19.4,9.05
IUNG10,2025-04-14,0.0,18.2,9.1
IUNG10,2025-04-15,0.0,14.8,7.4
IUNG10,2025-04-16,9.4,22.5,15.95
IUNG10,2025-04-17,0.0,25.8,12.9
IUNG10,2025-04-18,0.0,25.0,12.5
IUNG10,2025-04-19,10.3,12.7,11.5
IUNG10,2025-04-21,0.0,9.0,4.5
IUNG10,2025-04-22,8.3,25.4,16.85
IUNG10,2025-04-23,0.0,22.3,11.15
IUNG10,2025-04-24,0.0,23.8,11.9
IUNG10,2025-04-25,0.0,13.3,6.65
IUNG10,2025-04-26,0.0,12.4,6.2
IUNG10,2025-04-27,-0.7,13.4,6.35
IUNG10,2025-04-28,-1.2,17.7,8.25
IUNG10,2025-04-29,0.2,19.4,9.8
IUNG10,2025-04-30,0.0,18.9,9.45
IUNG10,2025-05-01,0.0,19.0,9.5
IUNG10,2025-05-02,0.1,20.9,10.5
IUNG10,2025-05-03,0.0,24.1,12.05
IUNG10,2025-05-04,4.7,18.7,11.7
IUNG10,2025-05-05,0.0,12.1,6.05
IUNG10,2025-05-06,0.0,10.4,5.2
IUNG10,2025-05-07,-0.4,14.7,7.15
IUNG10,2025-05-08,-1.6,11.6,5.0
IUNG10,2025-05-09,0.0,9.9,4.95
IUNG10,2025-05-10,0.0,9.3,4.65
IUNG10,2025-05-11,0.0,14.1,7.05
IUNG10,2025-05-12,2.3,14.6,8.45
IUNG10,2025-05-13,0.0,15.9,7.95
IUNG10,2025-05-14,0.0,13.9,6.95
IUNG10,2025-05-15,0.0,11.0,5.5
IUNG10,2025-05-16,0.0,11.6,5.8
IUNG10,2025-05-17,2.3,13.3,7.8
IUNG10,2025-05-18,0.0,41.2,20.6
IUNG10,2025-05-19,37.5,42.3,39.9
IUNG10,2025-05-20,0.0,39.5,19.75
IUNG10,2025-05-21,0.0,22.0,11.0
IUNG10,2025-05-22,7.9,21.6,14.75
IUNG10,2025-05-23,8.3,11.5,9.9
IUNG10,2025-05-24,0.0,12.5,6.25
IUNG10,2025-05-25,0.0,15.8,7.9
IUNG10,2025-05-26,0.0,20.3,10.15
IUNG10,2025-05-27,5.9,20.6,13.25
IUNG10,2025-05-28,0.0,16.0,8.0
IUNG10,2025-05-29,0.0,17.3,8.65
IUNG10,2025-05-30,0.0,19.4,9.7
IUNG10,2025-05-31,12.3,23.0,17.65
IUNG10,2025-06-01,0.0,25.5,12.75
IUNG10,2025-06-02,0.0,26.1,13.05
IUNG10,2025-06-03,0.0,19.5,9.75
IUNG10,2025-06-04,0.0,24.5,12.25
IUNG10,2025-06-05,15.4,27.4,21.4
IUNG10,2025-06-06,13.9,27.5,20.7
IUNG10,2025-06-07,13.3,27.8,20.55
IUNG10,2025-06-08,0.0,24.1,12.05
IUNG10,2025-06-09,0.0,16.8,8.4
IUNG10,2025-06-10,0.0,0.0,0.0
IUNG10,2025-06-11,0.0,0.0,0.0
IUNG10,2025-06-12,0.0,12.0,6.0
IUNG10,2025-06-13,6.9,17.6,12.25
IUNG10,2025-06-14,8.9,21.2,15.05
IUNG10,2025-06-15,0.0,24.1,12.05
IUNG10,2025-06-16,7.4,26.6,17.0
IUNG10,2025-06-17,0.0,22.5,11.25
IUNG10,2025-06-18,0.0,25.0,12.5
IUNG10,2025-06-19,8.8,19.6,14.2
IUNG10,2025-06-20,8.4,19.9,14.15
IUNG10,2025-06-21,0.0,21.4,10.7
IUNG10,2025-06-22,0.0,24.9,12.45
IUNG10,2025-06-23,0.0,27.0,13.5
IUNG10,2025-06-24,0.0,20.5,10.25
IUNG10,2025-06-25,0.0,23.5,11.75
IUNG10,2025-06-26,0.0,23.4,11.7
IUNG10,2025-06-27,0.0,24.2,12.1
IUNG10,2025-06-28,0.0,21.9,10.95
IUNG10,2025-06-29,0.0,26.2,13.1
IUNG10,2025-06-30,11.2,22.3,16.75
IUNG10,2025-07-01,0.0,24.2,12.1
IUNG10,2025-07-02,0.0,29.0,14.5
IUNG10,2025-07-03,10.5,34.2,22.35
IUNG10,2025-07-04,0.0,19.6,9.8
IUNG10,2025-07-05,0.0,24.0,12.0
IUNG10,2025-07-06,0.0,29.7,14.85
IUNG10,2025-07-07,0.0,32.1,16.05
IUNG10,2025-07-08,16.7,24.9,20.8
IUNG10,2025-07-09,14.3,23.4,18.85
IUNG10,2025-07-10,0.0,15.3,7.65
IUNG10,2025-07-11,0.0,19.8,9.9
IUNG10,2025-07-12,8.9,24.6,16.75
IUNG10,2025-07-13,11.1,27.7,19.4
IUNG10,2025-07-14,0.0,27.9,13.95
IUNG10,2025-07-15,0.0,27.8,13.9
IUNG10,2025-07-17,0.0,27.9,13.95
IUNG10,2025-07-18,0.0,23.8,11.9
IUNG10,2025-07-19,14.9,20.7,17.8
IUNG10,2025-07-20,0.0,26.8,13.4
IUNG10,2025-07-21,13.8,29.8,21.8
IUNG10,2025-07-22,0.0,26.8,13.4
IUNG10,2025-07-23,0.0,27.4,13.7
IUNG10,2025-07-24,0.0,29.6,14.8
IUNG10,2025-07-25,0.0,25.2,12.6
IUNG10,2025-07-26,0.0,27.0,13.5
IUNG10,2025-07-27,17.4,24.5,20.95
IUNG10,2025-07-28,17.1,25.9,21.5
IUNG10,2025-07-29,14.9,22.3,18.6
IUNG10,2025-07-30,11.1,24.0,17.55
IUNG10,2025-07-31,0.0,25.3,12.65
IUNG10,2025-08-01,0.0,25.0,12.5
IUNG10,2025-08-02,12.8,28.3,20.55
IUNG10,2025-08-03,0.0,29.8,14.9
IUNG10,2025-08-04,11.6,20.6,16.1
IUNG10,2025-08-05,0.0,26.7,13.35
IUNG10,2025-08-06,0.0,21.0,10.5
IUNG10,2025-08-07,7.8,23.0,15.4
IUNG10,2025-08-08,9.0,27.1,18.05
IUNG10,2025-08-09,0.0,27.7,13.85
IUNG10,2025-08-10,0.0,28.8,14.4
IUNG10,2025-08-11,8.8,23.5,16.15
IUNG10,2025-08-12,7.7,26.2,16.95
IUNG10,2025-08-13,0.0,28.5,14.25
IUNG10,2025-08-14,0.0,29.7,14.85
IUNG10,2025-08-15,14.0,29.0,21.5
IUNG10,2025-08-16,0.0,32.0,16.0
IUNG10,2025-08-17,0.0,24.4,12.2
IUNG10,2025-08-18,9.8,21.4,15.6
IUNG10,2025-08-19,0.0,24.3,12.15
IUNG10,2025-08-24,0.0,17.8,8.9
IUNG10,2025-08-25,6.8,18.5,12.65
IUNG10,2025-08-26,0.0,20.1,10.05
IUNG10,2025-08-27,0.0,24.4,12.2
IUNG10,2025-08-28,0.0,30.1,15.05
IUNG10,2025-08-29,15.8,31.4,23.6
IUNG10,2025-08-30,13.6,30.0,21.8
IUNG10,2025-09-02,0.0,30.6,15.3
IUNG10,2025-09-03,0.0,29.6,14.8
IUNG10,2025-09-04,0.0,25.3,12.65
IUNG10,2025-09-05,0.0,31.4,15.7
IUNG10,2025-09-06,0.0,30.7,15.35
IUNG10,2025-09-07,0.0,24.8,12.4
IUNG10,2025-09-08,11.8,24.4,18.1
IUNG10,2025-09-09,0.0,23.7,11.85
IUNG10,2025-09-10,0.0,25.7,12.85
IUNG10,2025-09-11,0.0,18.4,9.2
IUNG10,2025-09-12,13.0,24.1,18.55
IUNG10,2025-09-13,0.0,18.8,9.4
IUNG10,2025-09-14,11.4,21.9,16.65
IUNG10,2025-09-15,13.5,19.6,16.55
IUNG10,2025-09-16,0.0,17.8,8.9
IUNG10,2025-09-17,0.0,17.0,8.5
IUNG10,2025-09-18,0.0,18.0,9.0
IUNG10,2025-09-19,0.0,20.0,10.0
